County1,CountyPop,Confirmed,Cases per 100K,Deaths
"""countyFips"":""131""","""countyPopulation"":11710","""confirmed"":308","2630.2305721605467","""deaths"":31"
"""countyFips"":""133""","""countyPopulation"":12095","""confirmed"":180","1488.2182720132287","""deaths"":6"
"""countyFips"":""135""","""countyPopulation"":15232","""confirmed"":272","1785.7142857142856","""deaths"":20"
"""countyFips"":""137""","""countyPopulation"":37051","""confirmed"":343","925.7509918760627","""deaths"":5"
"""countyFips"":""139""","""countyPopulation"":23902","""confirmed"":410","1715.3376286503221","""deaths"":29"
"""countyFips"":""141""","""countyPopulation"":17608","""confirmed"":283","1607.2239890958656","""deaths"":26"
"""countyFips"":""143""","""countyPopulation"":60354","""confirmed"":1071","1774.5302713987476","""deaths"":10"
"""countyFips"":""145""","""countyPopulation"":29652","""confirmed"":236","795.8990961823823","""deaths"":5"
"""countyFips"":""147""","""countyPopulation"":22802","""confirmed"":613","2688.3606701166564","""deaths"":12"
"""countyFips"":""149""","""countyPopulation"":38353","""confirmed"":864","2252.757281047115","""deaths"":5"
"""countyFips"":""153""","""countyPopulation"":470335","""confirmed"":12744","2709.558080942307","""deaths"":209"
"""countyFips"":""155""","""countyPopulation"":34027","""confirmed"":243","714.1387721515267","""deaths"":5"
"""countyFips"":""157""","""countyPopulation"":7370","""confirmed"":64","868.3853459972863","""deaths"":2"
"""countyFips"":""159""","""countyPopulation"":9023","""confirmed"":359","3978.7210462152275","""deaths"":4"
"""countyFips"":""161""","""countyPopulation"":94186","""confirmed"":956","1015.0128469199244","""deaths"":8"
"""countyFips"":""163""","""countyPopulation"":22573","""confirmed"":123","544.8987728702432","""deaths"":2"
"""countyFips"":""165""","""countyPopulation"":81948","""confirmed"":1525","1860.9362034460878","""deaths"":22"
"""countyFips"":""167""","""countyPopulation"":26586","""confirmed"":289","1087.0382908297602","""deaths"":5"
"""countyFips"":""169""","""countyPopulation"":21566","""confirmed"":202","936.6595567096356","""deaths"":4"
"""countyFips"":""171""","""countyPopulation"":43616","""confirmed"":821","1882.3367571533383","""deaths"":59"
"""countyFips"":""173""","""countyPopulation"":30104","""confirmed"":538","1787.1379218708478","""deaths"":20"
"""countyFips"":""175""","""countyPopulation"":17631","""confirmed"":788","4469.40048777721","""deaths"":29"
"""countyFips"":""177""","""countyPopulation"":136215","""confirmed"":2187","1605.5500495540139","""deaths"":46"
"""countyFips"":""179""","""countyPopulation"":152882","""confirmed"":2065","1350.7149304692507","""deaths"":17"
"""countyFips"":""181""","""countyPopulation"":6422","""confirmed"":127","1977.5770787916538","""deaths"":3"
"""countyFips"":""183""","""countyPopulation"":11159","""confirmed"":588","5269.289362846133","""deaths"":12"
"""countyFips"":""185""","""countyPopulation"":40595","""confirmed"":341","840.0049267151128","""deaths"":2"
"""countyFips"":""187""","""countyPopulation"":40164","""confirmed"":449","1117.916542177074","""deaths"":10"
"""countyFips"":""191""","""countyPopulation"":53740","""confirmed"":634","1179.7543729065874","""deaths"":21"
"""countyFips"":""193""","""countyPopulation"":18015","""confirmed"":277","1537.6075492645018","""deaths"":4"
"""countyFips"":""195""","""countyPopulation"":37383","""confirmed"":446","1193.0556670144183","""deaths"":9"
"""countyFips"":""197""","""countyPopulation"":28684","""confirmed"":262","913.4011992748572","""deaths"":4"
