County1,CountyPop,Confirmed,Cases per 100K,Deaths
""countyFips"":""127"",""countyPopulation"":13772",""confirmed"":128","929.4220156839965",""deaths"":2"
""countyFips"":""129"",""countyPopulation"":12196",""confirmed"":133","1090.5214824532634",""deaths"":1"
""countyFips"":""131"",""countyPopulation"":15437",""confirmed"":151","978.1693334197058",""deaths"":6"
""countyFips"":""133"",""countyPopulation"":34637",""confirmed"":733","2116.234084938072",""deaths"":21"
""countyFips"":""135"",""countyPopulation"":28414",""confirmed"":405","1425.3536988808335",""deaths"":13"
""countyFips"":""137"",""countyPopulation"":33658",""confirmed"":692","2055.9748053954486",""deaths"":24"
""countyFips"":""139"",""countyPopulation"":14501",""confirmed"":237","1634.3700434452796",""deaths"":4"
""countyFips"":""141"",""countyPopulation"":50643",""confirmed"":801","1581.6598542740358",""deaths"":6"
""countyFips"":""143"",""countyPopulation"":179179",""confirmed"":3712","2071.6713454143623",""deaths"":55"
""countyFips"":""145"",""countyPopulation"":20916",""confirmed"":362","1730.7324536240199",""deaths"":15"
""countyFips"":""147"",""countyPopulation"":16344",""confirmed"":157","960.5971610376897",""deaths"":0"
""countyFips"":""149"",""countyPopulation"":15561",""confirmed"":150","963.948332369385",""deaths"":1"
""countyFips"":""151"",""countyPopulation"":4177",""confirmed"":30","718.218817333014",""deaths"":1"
""countyFips"":""153"",""countyPopulation"":5335",""confirmed"":194","3636.363636363636",""deaths"":1"
""countyFips"":""155"",""countyPopulation"":5739",""confirmed"":66","1150.0261369576583",""deaths"":0"
""countyFips"":""157"",""countyPopulation"":31782",""confirmed"":975","3067.7742118180104",""deaths"":12"
""countyFips"":""159"",""countyPopulation"":15513",""confirmed"":260","1676.0136659575842",""deaths"":8"
""countyFips"":""161"",""countyPopulation"":141879",""confirmed"":3185","2244.8706291981193",""deaths"":80"
""countyFips"":""163"",""countyPopulation"":259686",""confirmed"":6905","2658.980461018307",""deaths"":196"
""countyFips"":""165"",""countyPopulation"":23491",""confirmed"":391","1664.4672427738283",""deaths"":4"
""countyFips"":""167"",""countyPopulation"":194672",""confirmed"":2633","1352.5314374948632",""deaths"":46"
""countyFips"":""169"",""countyPopulation"":6768",""confirmed"":58","856.9739952718676",""deaths"":0"
""countyFips"":""171"",""countyPopulation"":4951",""confirmed"":81","1636.0331246212886",""deaths"":0"
""countyFips"":""173"",""countyPopulation"":21634",""confirmed"":439","2029.2132753998335",""deaths"":4"
""countyFips"":""175"",""countyPopulation"":5342",""confirmed"":56","1048.2965181579932",""deaths"":2"
""countyFips"":""177"",""countyPopulation"":44498",""confirmed"":581","1305.6766596251518",""deaths"":7"
""countyFips"":""179"",""countyPopulation"":131803",""confirmed"":1907","1446.8562931041024",""deaths"":33"
""countyFips"":""181"",""countyPopulation"":16653",""confirmed"":548","3290.6983726655853",""deaths"":24"
""countyFips"":""183"",""countyPopulation"":75758",""confirmed"":978","1290.9527706644842",""deaths"":5"
""countyFips"":""185"",""countyPopulation"":11520",""confirmed"":165","1432.2916666666667",""deaths"":3"
""countyFips"":""187"",""countyPopulation"":16844",""confirmed"":354","2101.638565661363",""deaths"":3"
""countyFips"":""189"",""countyPopulation"":13887",""confirmed"":231","1663.4262259667316",""deaths"":1"
""countyFips"":""191"",""countyPopulation"":16215",""confirmed"":317","1954.9799568300957",""deaths"":5"
""countyFips"":""193"",""countyPopulation"":13537",""confirmed"":189","1396.1734505429565",""deaths"":1"
""countyFips"":""195"",""countyPopulation"":55175",""confirmed"":869","1574.988672405981",""deaths"":21"
""countyFips"":""197"",""countyPopulation"":690743",""confirmed"":14589","2112.073520831916",""deaths"":388"
""countyFips"":""199"",""countyPopulation"":66597",""confirmed"":1464","2198.2972205955225",""deaths"":53"
""countyFips"":""201"",""countyPopulation"":282572",""confirmed"":6779","2399.0345823365374",""deaths"":152"
""countyFips"":""203"",""countyPopulation"":38459",""confirmed"":458","1190.8785979874672",""deaths"":9"
